match_name,match_level,match_date,shooter,div,class,power_factor,cat,stg,factor,pts,a,c,d,ded,mi,ns,pe,ot,time
2025_MA5_4,2,2025-03-23,"IGLIOZZI, STEFANO",P,D,Minor,SS,Stage 6,3.9843,152,28,4,0,0,0,0,0,,38.15
2025_MA5_4,2,2025-03-23,"IGLIOZZI, STEFANO",P,D,Minor,SS,Stage 4,2.4263,56,10,2,0,0,0,0,0,,23.08
2025_MA5_4,2,2025-03-23,"IGLIOZZI, STEFANO",P,D,Minor,SS,Stage 3,2.4522,50,7,5,0,0,0,0,0,,20.39
2025_MA5_4,2,2025-03-23,"IGLIOZZI, STEFANO",P,D,Minor,SS,Stage 2,3.6869,114,21,3,0,0,0,0,0,,30.92
2025_MA5_4,2,2025-03-23,"IGLIOZZI, STEFANO",P,D,Minor,SS,Stage 1,2.5109,86,18,12,0,0,2,0,2,,34.25
2025_MA5_4,2,2025-03-23,"GERMANO, EROS",P,M,Minor,,Stage 8,7.0059,106,18,5,1,0,0,0,0,,15.13
2025_MA5_4,2,2025-03-23,"GERMANO, EROS",P,M,Minor,,Stage 7,3.9216,56,10,2,0,0,0,0,0,,14.28
2025_MA5_4,2,2025-03-23,"GERMANO, EROS",P,M,Minor,,Stage 6,8.675,146,25,7,0,0,0,0,0,,16.83
2025_MA5_4,2,2025-03-23,"GERMANO, EROS",P,M,Minor,,Stage 5,6.5651,56,10,2,0,0,0,0,0,,8.53
2025_MA5_4,2,2025-03-23,"GERMANO, EROS",P,M,Minor,,Stage 4,5.3498,52,9,2,1,0,0,0,0,,9.72
2025_MA5_4,2,2025-03-23,"GERMANO, EROS",P,M,Minor,,Stage 3,5.4004,58,11,1,0,0,0,0,0,,10.74
2025_MA5_4,2,2025-03-23,"GERMANO, EROS",P,M,Minor,,Stage 2,5.2491,118,23,1,0,0,0,0,0,,22.48
2025_MA5_4,2,2025-03-23,"GERMANO, EROS",P,M,Minor,,Stage 1,7.4747,148,27,4,1,0,0,0,0,,19.8
2025_MA5_4,2,2025-03-23,"CUGINI, ANTONIO",S,A,Major,SS,Stage 8,4.689,101,21,1,1,0,1,0,0,,21.54
2025_MA5_4,2,2025-03-23,"CUGINI, ANTONIO",S,A,Major,SS,Stage 7,3.5517,58,10,2,0,0,0,0,0,,16.33
2025_MA5_4,2,2025-03-23,"CUGINI, ANTONIO",S,A,Major,SS,Stage 6,6.3706,142,18,12,2,0,0,0,0,,22.29
2025_MA5_4,2,2025-03-23,"CUGINI, ANTONIO",S,A,Major,SS,Stage 5,5.7471,60,12,0,0,0,0,0,0,,10.44
2025_MA5_4,2,2025-03-23,"CUGINI, ANTONIO",S,A,Major,SS,Stage 4,4.055,59,11,1,0,0,0,0,0,,14.55
2025_MA5_4,2,2025-03-23,"CARUSO, FABIO",P,A,Minor,S,Stage 5,6.1471,56,10,2,0,0,0,0,0,,9.11
2025_MA5_4,2,2025-03-23,"PONSIGLIONE, VERONICA",P,D,Minor,L,Stage 2,2.9804,114,21,3,0,0,0,0,0,,38.25
2025_MA5_4,2,2025-03-23,"IGLIOZZI, STEFANO",P,D,Minor,SS,Stage 5,3.8748,52,8,4,0,0,0,0,0,,13.42
2025_MA5_4,2,2025-03-23,"PONSIGLIONE, VERONICA",P,D,Minor,L,Stage 4,2.7688,60,12,0,0,0,0,0,0,,21.67
2025_MA5_4,2,2025-03-23,"OLIVIERI, PAOLO",P,C,Minor,S,Stage 6,5.117,140,23,8,1,0,0,0,0,,27.36
2025_MA5_4,2,2025-03-23,"OLIVIERI, PAOLO",P,C,Minor,S,Stage 5,4.3605,60,12,0,0,0,0,0,0,,13.76
2025_MA5_4,2,2025-03-23,"OLIVIERI, PAOLO",P,C,Minor,S,Stage 4,3.8544,54,10,1,1,0,0,0,0,,14.01
2025_MA5_4,2,2025-03-23,"OLIVIERI, PAOLO",P,C,Minor,S,Stage 3,3.3429,58,11,1,0,0,0,0,0,,17.35
2025_MA5_4,2,2025-03-23,"OLIVIERI, PAOLO",P,C,Minor,S,Stage 2,3.6496,95,18,5,0,0,1,0,0,,26.03
2025_MA5_4,2,2025-03-23,"OLIVIERI, PAOLO",P,C,Minor,S,Stage 1,4.6569,133,25,6,0,0,1,0,0,,28.56
2025_MA5_4,2,2025-03-23,"RENZI, ENRICO",PCO,B,Minor,,Stage 8,7.1703,112,20,4,0,0,0,0,0,,15.62
2025_MA5_4,2,2025-03-23,"RENZI, ENRICO",PCO,B,Minor,,Stage 7,3.2493,58,11,1,0,0,0,0,0,,17.85
2025_MA5_4,2,2025-03-23,"RENZI, ENRICO",PCO,B,Minor,,Stage 6,6.2241,150,28,3,1,0,0,0,0,,24.1
2025_MA5_4,2,2025-03-23,"RENZI, ENRICO",PCO,B,Minor,,Stage 5,6.1665,60,12,0,0,0,0,0,0,,9.73
2025_MA5_4,2,2025-03-23,"OLIVIERI, PAOLO",P,C,Minor,S,Stage 7,3.1267,56,10,2,0,0,0,0,0,,17.91
2025_MA5_4,2,2025-03-23,"RENZI, ENRICO",PCO,B,Minor,,Stage 4,5.8,58,11,1,0,0,0,0,0,,10.0
2025_MA5_4,2,2025-03-23,"RENZI, ENRICO",PCO,B,Minor,,Stage 2,3.3629,106,22,2,0,0,0,1,0,,31.52
2025_MA5_4,2,2025-03-23,"RENZI, ENRICO",PCO,B,Minor,,Stage 1,6.0971,152,28,4,0,0,0,0,0,,24.93
2025_MA5_4,2,2025-03-23,"MICILLO, GIANFRANCO",S,A,Major,SS,Stage 8,6.1268,115,19,5,0,0,0,0,0,,18.77
2025_MA5_4,2,2025-03-23,"MICILLO, GIANFRANCO",S,A,Major,SS,Stage 7,3.4891,56,10,1,1,0,0,0,0,,16.05
2025_MA5_4,2,2025-03-23,"MICILLO, GIANFRANCO",S,A,Major,SS,Stage 6,6.6667,149,21,11,0,0,0,0,0,,22.35
2025_MA5_4,2,2025-03-23,"MICILLO, GIANFRANCO",S,A,Major,SS,Stage 5,6.8639,58,10,2,0,0,0,0,0,,8.45
2025_MA5_4,2,2025-03-23,"MICILLO, GIANFRANCO",S,A,Major,SS,Stage 4,5.2028,59,11,1,0,0,0,0,0,,11.34
2025_MA5_4,2,2025-03-23,"MICILLO, GIANFRANCO",S,A,Major,SS,Stage 3,3.4345,43,9,2,0,0,1,0,0,,12.52
2025_MA5_4,2,2025-03-23,"MICILLO, GIANFRANCO",S,A,Major,SS,Stage 2,4.7638,117,21,3,0,0,0,0,0,,24.56
2025_MA5_4,2,2025-03-23,"MICILLO, GIANFRANCO",S,A,Major,SS,Stage 1,5.4284,147,25,4,3,0,0,0,0,,27.08
2025_MA5_4,2,2025-03-23,"RENZI, ENRICO",PCO,B,Minor,,Stage 3,5.5556,58,11,1,0,0,0,0,0,,10.44
2025_MA5_4,2,2025-03-23,"OLIVIERI, PAOLO",P,C,Minor,S,Stage 8,5.3625,108,20,2,2,0,0,0,0,,20.14
2025_MA5_4,2,2025-03-23,"PATRIZI, LEANDRO",PO,C,Minor,,Stage 1,3.7091,102,23,5,2,0,2,0,1,,27.5
2025_MA5_4,2,2025-03-23,"PATRIZI, LEANDRO",PO,C,Minor,,Stage 3,2.8812,41,9,2,0,0,1,0,0,,14.23
2025_MA5_4,2,2025-03-23,"NAPOLEONI, CRISTIANO",P,C,Minor,S,Stage 1,3.2117,103,23,6,0,0,3,0,0,,32.07
2025_MA5_4,2,2025-03-23,"COLETTA, ERNESTO",PO,C,Minor,S,Stage 8,4.2201,102,16,7,1,0,0,0,0,,24.17
2025_MA5_4,2,2025-03-23,"PONSIGLIONE, VERONICA",P,D,Minor,L,Stage 3,1.1499,30,10,0,0,0,2,0,0,,26.09
2025_MA5_4,2,2025-03-23,"COLETTA, ERNESTO",PO,C,Minor,S,Stage 7,3.1711,58,11,1,0,0,0,0,0,,18.29
2025_MA5_4,2,2025-03-23,"COLETTA, ERNESTO",PO,C,Minor,S,Stage 6,4.4338,148,26,6,0,0,0,0,0,,33.38
2025_MA5_4,2,2025-03-23,"COLETTA, ERNESTO",PO,C,Minor,S,Stage 5,4.2644,60,12,0,0,0,0,0,0,,14.07
2025_MA5_4,2,2025-03-23,"COLETTA, ERNESTO",PO,C,Minor,S,Stage 4,3.3715,56,11,0,1,0,0,0,0,,16.61
2025_MA5_4,2,2025-03-23,"COLETTA, ERNESTO",PO,C,Minor,S,Stage 3,2.4595,41,9,2,0,0,1,0,0,,16.67
2025_MA5_4,2,2025-03-23,"COLETTA, ERNESTO",PO,C,Minor,S,Stage 2,3.0343,114,21,3,0,0,0,0,0,,37.57
2025_MA5_4,2,2025-03-23,"COLETTA, ERNESTO",PO,C,Minor,S,Stage 1,3.8792,122,19,7,6,0,0,0,0,,31.45
2025_MA5_4,2,2025-03-23,"FIORE, VINCENZO",P,D,Minor,,Stage 8,4.0664,98,16,5,3,0,0,0,0,,24.1
2025_MA5_4,2,2025-03-23,"FIORE, VINCENZO",P,D,Minor,,Stage 7,1.8483,48,7,4,1,0,0,0,0,,25.97
2025_MA5_4,2,2025-03-23,"FIORE, VINCENZO",P,D,Minor,,Stage 6,2.2026,110,20,10,0,0,2,0,0,,49.94
2025_MA5_4,2,2025-03-23,"FIORE, VINCENZO",P,D,Minor,,Stage 5,2.5272,58,11,1,0,0,0,0,0,,22.95
2025_MA5_4,2,2025-03-23,"FIORE, VINCENZO",P,D,Minor,,Stage 4,1.4422,50,7,5,0,0,0,0,0,,34.67
2025_MA5_4,2,2025-03-23,"FIORE, VINCENZO",P,D,Minor,,Stage 3,2.354,50,8,3,1,0,0,0,0,,21.24
2025_MA5_4,2,2025-03-23,"FIORE, VINCENZO",P,D,Minor,,Stage 2,2.7047,112,20,4,0,0,0,0,0,,41.41
2025_MA5_4,2,2025-03-23,"FIORE, VINCENZO",P,D,Minor,,Stage 1,3.2154,130,20,9,3,0,0,0,0,,40.43
2025_MA5_4,2,2025-03-23,"PATRIZI, LEANDRO",PO,C,Minor,,Stage 8,5.268,114,22,1,1,0,0,0,0,,21.64
2025_MA5_4,2,2025-03-23,"PATRIZI, LEANDRO",PO,C,Minor,,Stage 7,3.2383,50,9,1,2,0,0,0,0,,15.44
2025_MA5_4,2,2025-03-23,"PATRIZI, LEANDRO",PO,C,Minor,,Stage 6,4.768,111,16,13,2,0,1,0,0,,23.28
2025_MA5_4,2,2025-03-23,"PATRIZI, LEANDRO",PO,C,Minor,,Stage 5,5.7654,58,11,1,0,0,0,0,0,,10.06
2025_MA5_4,2,2025-03-23,"PATRIZI, LEANDRO",PO,C,Minor,,Stage 4,1.844,39,8,3,0,0,1,0,0,,21.15
2025_MA5_4,2,2025-03-23,"GUARNACCI, GIANLUCA",C,A,Minor,,Stage 8,6.7526,110,20,3,1,0,0,0,0,,16.29
2025_MA5_4,2,2025-03-23,"GUARNACCI, GIANLUCA",C,A,Minor,,Stage 7,3.776,58,11,1,0,0,0,0,0,,15.36
2025_MA5_4,2,2025-03-23,"PATRIZI, LEANDRO",PO,C,Minor,,Stage 2,3.5189,110,19,5,0,0,0,0,0,,31.26
2025_MA5_4,2,2025-03-23,"GUARNACCI, GIANLUCA",C,A,Minor,,Stage 5,5.0817,56,10,2,0,0,0,0,0,,11.02
2025_MA5_4,2,2025-03-23,"D'ANGELO, FIORENZO",P,D,Minor,S,Stage 3,2.4319,50,8,3,1,0,0,0,0,,20.56
2025_MA5_4,2,2025-03-23,"D'ANGELO, FIORENZO",P,D,Minor,S,Stage 2,3.6613,112,20,4,0,0,0,0,0,,30.59
2025_MA5_4,2,2025-03-23,"D'ANGELO, FIORENZO",P,D,Minor,S,Stage 1,3.0532,97,21,7,1,0,3,0,0,,31.77
2025_MA5_4,2,2025-03-23,"GAMBINO, VALTER",P,D,Minor,SS,Stage 8,3.4982,99,20,3,0,0,1,0,0,,28.3
2025_MA5_4,2,2025-03-23,"GAMBINO, VALTER",P,D,Minor,SS,Stage 7,1.9652,44,5,6,1,0,0,0,0,,22.39
2025_MA5_4,2,2025-03-23,"GAMBINO, VALTER",P,D,Minor,SS,Stage 6,3.533,128,21,11,0,0,0,1,0,,36.23
2025_MA5_4,2,2025-03-23,"GAMBINO, VALTER",P,D,Minor,SS,Stage 5,3.4417,54,9,3,0,0,0,0,0,,15.69
2025_MA5_4,2,2025-03-23,"GAMBINO, VALTER",P,D,Minor,SS,Stage 4,2.6601,54,9,3,0,0,0,0,0,,20.3
2025_MA5_4,2,2025-03-23,"GAMBINO, VALTER",P,D,Minor,SS,Stage 3,1.9481,39,9,1,1,0,1,0,0,,20.02
2025_MA5_4,2,2025-03-23,"GAMBINO, VALTER",P,D,Minor,SS,Stage 1,2.0814,88,27,4,1,0,0,0,6,,42.28
2025_MA5_4,2,2025-03-23,"PAPALE, PIERFRANCESCO",S,D,Minor,SS,Stage 8,3.4741,102,16,7,1,0,0,0,0,,29.36
2025_MA5_4,2,2025-03-23,"PAPALE, PIERFRANCESCO",S,D,Minor,SS,Stage 7,2.4851,46,6,5,1,0,0,0,0,,18.51
2025_MA5_4,2,2025-03-23,"PAPALE, PIERFRANCESCO",S,D,Minor,SS,Stage 6,4.0828,142,23,9,0,0,0,0,0,,34.78
2025_MA5_4,2,2025-03-23,"PAPALE, PIERFRANCESCO",S,D,Minor,SS,Stage 5,3.9683,60,12,0,0,0,0,0,0,,15.12
2025_MA5_4,2,2025-03-23,"PAPALE, PIERFRANCESCO",S,D,Minor,SS,Stage 4,2.6523,54,9,3,0,0,0,0,0,,20.36
2025_MA5_4,2,2025-03-23,"PAPALE, PIERFRANCESCO",S,D,Minor,SS,Stage 3,2.7593,58,11,1,0,0,0,0,0,,21.02
2025_MA5_4,2,2025-03-23,"PAPALE, PIERFRANCESCO",S,D,Minor,SS,Stage 2,3.1912,116,22,2,0,0,0,0,0,,36.35
2025_MA5_4,2,2025-03-23,"PAPALE, PIERFRANCESCO",S,D,Minor,SS,Stage 1,4.2324,126,18,11,3,0,0,0,0,,29.77
2025_MA5_4,2,2025-03-23,"PONSIGLIONE, VERONICA",P,D,Minor,L,Stage 8,2.5133,85,14,8,1,0,1,0,0,,33.82
2025_MA5_4,2,2025-03-23,"GUARNACCI, GIANLUCA",C,A,Minor,,Stage 6,5.8641,132,22,6,4,0,0,0,0,,22.51
2025_MA5_4,2,2025-03-23,"PONSIGLIONE, VERONICA",P,D,Minor,L,Stage 5,3.5354,56,10,2,0,0,0,0,0,,15.84
2025_MA5_4,2,2025-03-23,"PONSIGLIONE, VERONICA",P,D,Minor,L,Stage 7,2.3962,56,10,2,0,0,0,0,0,,23.37
2025_MA5_4,2,2025-03-23,"PONSIGLIONE, VERONICA",P,D,Minor,L,Stage 6,3.9266,154,29,3,0,0,0,0,0,,39.22
2025_MA5_4,2,2025-03-23,"D'ANGELO, FIORENZO",P,D,Minor,S,Stage 4,2.6715,44,6,4,2,0,0,0,0,,16.47
2025_MA5_4,2,2025-03-23,"D'ANGELO, FIORENZO",P,D,Minor,S,Stage 5,3.3478,54,9,3,0,0,0,0,0,,16.13
2025_MA5_4,2,2025-03-23,"GAMBINO, VALTER",P,D,Minor,SS,Stage 2,3.0522,114,21,3,0,0,0,0,0,,37.35
2025_MA5_4,2,2025-03-23,"D'ANGELO, FIORENZO",P,D,Minor,S,Stage 7,2.7233,50,7,5,0,0,0,0,0,,18.36
2025_MA5_4,2,2025-03-23,"GUARNACCI, GIANLUCA",C,A,Minor,,Stage 2,4.9257,116,22,2,0,0,0,0,0,,23.55
2025_MA5_4,2,2025-03-23,"GUARNACCI, GIANLUCA",C,A,Minor,,Stage 1,6.1795,148,26,6,0,0,0,0,0,,23.95
2025_MA5_4,2,2025-03-23,"D'ANGELO, FIORENZO",P,D,Minor,S,Stage 6,4.2467,137,27,4,0,0,1,0,0,,32.26
2025_MA5_4,2,2025-03-23,"PALLOTTINI, MARCO",PCO,B,Minor,SS,Stage 8,6.2831,95,18,5,0,0,1,0,0,,15.12
2025_MA5_4,2,2025-03-23,"PALLOTTINI, MARCO",PCO,B,Minor,SS,Stage 7,2.6128,44,4,8,0,0,0,0,0,,16.84
2025_MA5_4,2,2025-03-23,"PALLOTTINI, MARCO",PCO,B,Minor,SS,Stage 6,6.7024,150,27,5,0,0,0,0,0,,22.38
2025_MA5_4,2,2025-03-23,"PALLOTTINI, MARCO",PCO,B,Minor,SS,Stage 4,5.3753,58,11,1,0,0,0,0,0,,10.79
2025_MA5_4,2,2025-03-23,"PALLOTTINI, MARCO",PCO,B,Minor,SS,Stage 3,5.1948,60,12,0,0,0,0,0,0,,11.55
2025_MA5_4,2,2025-03-23,"PALLOTTINI, MARCO",PCO,B,Minor,SS,Stage 2,4.3981,114,21,3,0,0,0,0,0,,25.92
2025_MA5_4,2,2025-03-23,"PALLOTTINI, MARCO",PCO,B,Minor,SS,Stage 1,5.9551,154,29,3,0,0,0,0,0,,25.86
2025_MA5_4,2,2025-03-23,"GUARNACCI, GIANLUCA",C,A,Minor,,Stage 4,4.8171,54,9,3,0,0,0,0,0,,11.21
2025_MA5_4,2,2025-03-23,"PALLOTTINI, MARCO",PCO,B,Minor,SS,Stage 5,5.9583,60,12,0,0,0,0,0,0,,10.07
2025_MA5_4,2,2025-03-23,"RICCI, MATTEO",P,B,Minor,,Stage 7,3.6738,50,7,5,0,0,0,0,0,,13.61
2025_MA5_4,2,2025-03-23,"D'ANGELO, FIORENZO",P,D,Minor,S,Stage 8,4.605,102,16,7,1,0,0,0,0,,22.15
2025_MA5_4,2,2025-03-23,"RICCI, MATTEO",P,B,Minor,,Stage 1,6.3423,146,26,5,1,0,0,0,0,,23.02
2025_MA5_4,2,2025-03-23,"RICCI, MATTEO",P,B,Minor,,Stage 8,6.3158,108,18,6,0,0,0,0,0,,17.1
2025_MA5_4,2,2025-03-23,"RICCI, MATTEO",P,B,Minor,,Stage 2,4.9361,112,20,4,0,0,0,0,0,,22.69
2025_MA5_4,2,2025-03-23,"RICCI, MATTEO",P,B,Minor,,Stage 3,5.5888,56,11,0,1,0,0,0,0,,10.02
2025_MA5_4,2,2025-03-23,"GUARNACCI, GIANLUCA",C,A,Minor,,Stage 3,3.4281,41,9,2,0,0,1,0,0,,11.96
2025_MA5_4,2,2025-03-23,"RICCI, MATTEO",P,B,Minor,,Stage 4,4.5031,58,11,1,0,0,0,0,0,,12.88
2025_MA5_4,2,2025-03-23,"RICCI, MATTEO",P,B,Minor,,Stage 5,5.3898,56,10,2,0,0,0,0,0,,10.39
2025_MA5_4,2,2025-03-23,"RICCI, MATTEO",P,B,Minor,,Stage 6,6.7554,132,19,12,1,0,0,0,0,,19.54
2025_MA5_5,2,2025-04-13,"PORREGA, MARCO",P,D,Minor,SS,Stage 8,2.4899,129,24,6,1,0,1,0,0,,51.81
2025_MA5_5,2,2025-04-13,"PORREGA, MARCO",P,D,Minor,SS,Stage 7,2.1288,39,8,3,0,0,1,0,0,,18.32
2025_MA5_5,2,2025-04-13,"CORTELLI, FABIO",P,C,Minor,SS,Stage 1,2.5334,91,17,5,1,0,1,0,0,,35.92
2025_MA5_5,2,2025-04-13,"MARI, MASSIMO",PCO,A,Minor,S,Stage 1,6.1117,116,22,2,0,0,0,0,0,,18.98
2025_MA5_5,2,2025-04-13,"MARI, MASSIMO",PCO,A,Minor,S,Stage 3,6.9151,154,30,1,1,0,0,0,0,,22.27
2025_MA5_5,2,2025-04-13,"MARI, MASSIMO",PCO,A,Minor,S,Stage 4,6.0,105,23,0,0,0,1,0,0,,17.5
2025_MA5_5,2,2025-04-13,"MARI, MASSIMO",PCO,A,Minor,S,Stage 5,5.87,56,11,0,1,0,0,0,0,,9.54
2025_MA5_5,2,2025-04-13,"PORREGA, MARCO",P,D,Minor,SS,Stage 5,2.5508,54,10,1,1,0,0,0,0,,21.17
2025_MA5_5,2,2025-04-13,"MARI, MASSIMO",PCO,A,Minor,S,Stage 6,5.0373,54,9,3,0,0,0,0,0,,10.72
2025_MA5_5,2,2025-04-13,"MARI, MASSIMO",PCO,A,Minor,S,Stage 7,5.5441,54,9,3,0,0,0,0,0,,9.74
2025_MA5_5,2,2025-04-13,"MARI, MASSIMO",PCO,A,Minor,S,Stage 8,6.0116,156,30,2,0,0,0,0,0,,25.95
2025_MA5_5,2,2025-04-13,"PORREGA, MARCO",P,D,Minor,SS,Stage 6,2.3326,54,9,3,0,0,0,0,0,,23.15
2025_MA5_5,2,2025-04-13,"MARI, MASSIMO",PCO,A,Minor,S,Stage 2,5.298,48,8,2,2,0,0,0,0,,9.06
2025_MA5_5,2,2025-04-13,"DARI, MASSIMILIANO",PO,C,Minor,S,Stage 1,5.0115,87,15,7,1,0,1,0,0,,17.36
2025_MA5_5,2,2025-04-13,"DARI, MASSIMILIANO",PO,C,Minor,S,Stage 7,4.1946,50,8,3,1,0,0,0,0,,11.92
2025_MA5_5,2,2025-04-13,"DARI, MASSIMILIANO",PO,C,Minor,S,Stage 6,4.4764,56,10,2,0,0,0,0,0,,12.51
2025_MA5_5,2,2025-04-13,"DARI, MASSIMILIANO",PO,C,Minor,S,Stage 5,5.4358,58,11,1,0,0,0,0,0,,10.67
2025_MA5_5,2,2025-04-13,"DARI, MASSIMILIANO",PO,C,Minor,S,Stage 4,7.3059,112,20,4,0,0,0,0,0,,15.33
2025_MA5_5,2,2025-04-13,"DARI, MASSIMILIANO",PO,C,Minor,S,Stage 3,5.3651,133,25,6,0,0,1,0,0,,24.79
2025_MA5_5,2,2025-04-13,"DARI, MASSIMILIANO",PO,C,Minor,S,Stage 2,3.3445,30,10,0,0,0,2,0,0,,8.97
2025_MA5_5,2,2025-04-13,"TOMASSETTI, LAVINIA",PCO,C,Minor,LS,Stage 8,2.8276,156,30,2,0,0,0,0,0,,55.17
2025_MA5_5,2,2025-04-13,"TOMASSETTI, LAVINIA",PCO,C,Minor,LS,Stage 7,4.8148,52,8,4,0,0,0,0,0,,10.8
2025_MA5_5,2,2025-04-13,"TOMASSETTI, LAVINIA",PCO,C,Minor,LS,Stage 2,5.5336,56,10,2,0,0,0,0,0,,10.12
2025_MA5_5,2,2025-04-13,"TOMASSETTI, LAVINIA",PCO,C,Minor,LS,Stage 6,3.0769,46,6,5,1,0,0,0,0,,14.95
2025_MA5_5,2,2025-04-13,"TOMASSETTI, LAVINIA",PCO,C,Minor,LS,Stage 3,4.9164,144,24,8,0,0,0,0,0,,29.29
2025_MA5_5,2,2025-04-13,"PORREGA, MARCO",P,D,Minor,SS,Stage 4,3.4992,116,22,2,0,0,0,0,0,,33.15
2025_MA5_5,2,2025-04-13,"TOMASSETTI, LAVINIA",PCO,C,Minor,LS,Stage 5,3.7895,54,10,1,1,0,0,0,0,,14.25
2025_MA5_5,2,2025-04-13,"TOMASSETTI, LAVINIA",PCO,C,Minor,LS,Stage 4,6.9982,114,21,3,0,0,0,0,0,,16.29
2025_MA5_5,2,2025-04-13,"DARI, MASSIMILIANO",PO,C,Minor,S,Stage 8,6.2474,152,28,4,0,0,0,0,0,,24.33
2025_MA5_5,2,2025-04-13,"PORREGA, MARCO",P,D,Minor,SS,Stage 3,2.9142,146,25,7,0,0,0,0,0,,50.1
2025_MA5_5,2,2025-04-13,"CHIURATO, ANDREA",P,D,Minor,S,Stage 5,3.1542,54,10,1,1,0,0,0,0,,17.12
2025_MA5_5,2,2025-04-13,"PORREGA, MARCO",P,D,Minor,SS,Stage 1,3.2406,106,20,1,3,0,0,0,0,,32.71
2025_MA5_5,2,2025-04-13,"CAFIERO, CIRO",PCO,B,Minor,,Stage 6,3.1506,50,7,5,0,0,0,0,0,,15.87
2025_MA5_5,2,2025-04-13,"CAFIERO, CIRO",PCO,B,Minor,,Stage 7,2.907,35,7,3,1,0,1,0,0,,12.04
2025_MA5_5,2,2025-04-13,"TOMASSETTI, LAVINIA",PCO,C,Minor,LS,Stage 1,4.0825,91,17,5,1,0,1,0,0,,22.29
2025_MA5_5,2,2025-04-13,"CAFIERO, CIRO",PCO,B,Minor,,Stage 5,3.6462,54,10,1,1,0,0,0,0,,14.81
2025_MA5_5,2,2025-04-13,"CAFIERO, CIRO",PCO,B,Minor,,Stage 4,6.2053,104,17,6,1,0,0,0,0,,16.76
2025_MA5_5,2,2025-04-13,"CAFIERO, CIRO",PCO,B,Minor,,Stage 8,5.6959,142,24,7,1,0,0,0,0,,24.93
2025_MA5_5,2,2025-04-13,"CHIURATO, ANDREA",P,D,Minor,S,Stage 1,5.2579,106,18,5,1,0,0,0,0,,20.16
2025_MA5_5,2,2025-04-13,"CHIURATO, ANDREA",P,D,Minor,S,Stage 2,2.4545,31,5,5,1,0,1,0,0,,12.63
2025_MA5_5,2,2025-04-13,"CHIURATO, ANDREA",P,D,Minor,S,Stage 3,5.4665,150,27,5,0,0,0,0,0,,27.44
2025_MA5_5,2,2025-04-13,"CHIURATO, ANDREA",P,D,Minor,S,Stage 4,6.2886,112,20,4,0,0,0,0,0,,17.81
2025_MA5_5,2,2025-04-13,"CHIURATO, ANDREA",P,D,Minor,S,Stage 6,3.465,50,8,3,1,0,0,0,0,,14.43
2025_MA5_5,2,2025-04-13,"CHIURATO, ANDREA",P,D,Minor,S,Stage 7,3.6364,48,7,4,1,0,0,0,0,,13.2
2025_MA5_5,2,2025-04-13,"CHIURATO, ANDREA",P,D,Minor,S,Stage 8,4.2028,131,24,7,0,0,1,0,0,,31.17
2025_MA5_5,2,2025-04-13,"TONDINELLI, ROBERTO",P,D,Minor,SS,Stage 1,0.8072,50,15,5,0,0,4,0,0,,61.94
2025_MA5_5,2,2025-04-13,"TONDINELLI, ROBERTO",P,D,Minor,SS,Stage 2,1.6743,44,6,4,2,0,0,0,0,,26.28
2025_MA5_5,2,2025-04-13,"TONDINELLI, ROBERTO",P,D,Minor,SS,Stage 3,1.8205,140,23,8,1,0,0,0,0,,76.9
2025_MA5_5,2,2025-04-13,"TONDINELLI, ROBERTO",P,D,Minor,SS,Stage 4,2.8796,110,20,3,1,0,0,0,0,,38.2
2025_MA5_5,2,2025-04-13,"TONDINELLI, ROBERTO",P,D,Minor,SS,Stage 5,1.3072,30,10,0,0,0,2,0,0,,22.95
2025_MA5_5,2,2025-04-13,"TONDINELLI, ROBERTO",P,D,Minor,SS,Stage 6,0.4497,11,8,0,1,0,3,0,0,,24.46
2025_MA5_5,2,2025-04-13,"TONDINELLI, ROBERTO",P,D,Minor,SS,Stage 7,0.9397,24,8,1,1,0,2,0,0,,25.54
2025_MA5_5,2,2025-04-13,"TONDINELLI, ROBERTO",P,D,Minor,SS,Stage 8,2.9035,154,30,1,1,0,0,0,0,,53.04
2025_MA5_5,2,2025-04-13,"ZEPPADORO, LUCA",P,C,Minor,S,Stage 1,3.0244,93,18,4,1,0,1,0,0,,30.75
2025_MA5_5,2,2025-04-13,"ZEPPADORO, LUCA",P,C,Minor,S,Stage 2,2.521,48,7,4,1,0,0,0,0,,19.04
2025_MA5_5,2,2025-04-13,"ZEPPADORO, LUCA",P,C,Minor,S,Stage 3,2.9792,122,26,4,0,0,2,0,0,,40.95
2025_MA5_5,2,2025-04-13,"ZEPPADORO, LUCA",P,C,Minor,S,Stage 4,3.6126,116,22,2,0,0,0,0,0,,32.11
2025_MA5_5,2,2025-04-13,"ZEPPADORO, LUCA",P,C,Minor,S,Stage 5,2.0195,56,11,0,1,0,0,0,0,,27.73
2025_MA5_5,2,2025-04-13,"ZEPPADORO, LUCA",P,C,Minor,S,Stage 6,1.7951,41,9,2,0,0,1,0,0,,22.84
2025_MA5_5,2,2025-04-13,"ZEPPADORO, LUCA",P,C,Minor,S,Stage 7,1.5935,37,9,0,2,0,1,0,0,,23.22
2025_MA5_5,2,2025-04-13,"ZEPPADORO, LUCA",P,C,Minor,S,Stage 8,3.35,154,29,3,0,0,0,0,0,,45.97
2025_MA5_5,2,2025-04-13,"PORREGA, MARCO",P,D,Minor,SS,Stage 2,0.9569,16,4,5,1,0,2,0,0,,16.72
